3.7399926e0,3.5999935e0,3.7799926e0,3.799993e0,3.8199925e0,3.8399925e0,3.6999931e0,3.7799926e0,3.7399926e0,3.6199937e0,3.8199925e0,3.8199925e0,3.6799934e0,3.5999935e0,3.8399925e0,3.5399938e0,3.8599927e0,3.6799934e0,3.799993e0,3.6399934e0,3.6199937e0,3.7799926e0,3.7599928e0,3.6599932e0,3.6199937e0,3.7399926e0,3.6599932e0,3.8199925e0,3.799993e0,3.7799926e0,3.6599932e0,3.6399934e0,3.7599928e0,3.8399925e0,3.7599928e0,3.8599927e0,3.5999935e0,3.799993e0,3.7799926e0,3.799993e0,3.6199937e0,3.8199925e0,3.6799934e0,3.7199929e0,3.7799926e0,3.799993e0,3.7799926e0,3.8399925e0,3.799993e0,3.7599928e0,3.6399934e0,3.7599928e0,3.8199925e0,3.8199925e0,3.8399925e0,3.8199925e0,3.8399925e0,3.799993e0,3.6199937e0,3.8399925e0,3.8199925e0,3.799993e0,3.7799926e0,3.8399925e0,3.7799926e0,3.8199925e0,3.799993e0,3.799993e0,3.799993e0,3.799993e0,3.8399925e0,3.7799926e0,3.7799926e0,3.799993e0,3.8599927e0,3.799993e0,3.799993e0,3.7799926e0,3.799993e0,3.799993e0,3.6599932e0,3.6799934e0,3.799993e0,3.7599928e0,3.8399925e0,3.8199925e0,3.5799935e0,3.8199925e0,3.799993e0,3.8199925e0,3.6999931e0,3.7399926e0,3.8199925e0,3.799993e0,3.6799934e0,3.7199929e0,3.6999931e0,3.7799926e0,3.8199925e0,3.6399934e0,3.8399925e0,3.8399925e0,3.799993e0,3.8199925e0,3.799993e0,3.799993e0,3.8199925e0,3.8199925e0,3.6999931e0,3.8199925e0,3.8199925e0,3.8199925e0,3.799993e0,3.799993e0,3.5999935e0,3.8199925e0,3.6599932e0,3.8599927e0,3.8199925e0,3.7799926e0,3.8599927e0,3.799993e0,3.799993e0,3.8199925e0,3.799993e0,3.799993e0,3.7799926e0,3.799993e0,3.7799926e0,3.8199925e0,3.7599928e0,3.7599928e0,3.799993e0,3.6999931e0,3.8199925e0,3.8399925e0,3.7799926e0,3.8199925e0,3.799993e0,3.799993e0,3.8199925e0,3.6199937e0,3.8199925e0,3.799993e0,3.8399925e0,3.6799934e0,3.6999931e0,3.8199925e0,3.7199929e0,3.799993e0,3.8399925e0,3.8199925e0,3.8399925e0,3.8199925e0,3.8599927e0,3.7799926e0,3.7799926e0,3.8199925e0,3.6399934e0,3.6799934e0,3.799993e0,3.8399925e0,3.8599927e0,3.8199925e0,3.7799926e0,3.7599928e0,3.7799926e0,3.6999931e0,3.6599932e0,3.7599928e0,3.6199937e0,3.8199925e0,3.8999925e0,3.6599932e0,3.8799922e0,3.8599927e0,3.8399925e0,3.799993e0,3.799993e0,3.6399934e0,3.799993e0,3.799993e0,3.799993e0,3.8199925e0,3.8199925e0,3.8199925e0,3.8199925e0,3.799993e0,3.799993e0,3.7799926e0,3.8199925e0,3.7399926e0,3.799993e0,3.799993e0,3.8199925e0,3.799993e0,3.8199925e0,3.6999931e0,3.8399925e0,3.8399925e0,3.8199925e0,3.8399925e0,3.8199925e0,3.8599927e0,3.8399925e0,3.8399925e0,3.8199925e0,3.6599932e0,3.799993e0,3.8599927e0,3.7599928e0,3.799993e0,3.6799934e0,3.799993e0,3.8199925e0,3.8199925e0,3.8399925e0,3.7799926e0,3.8199925e0,3.8199925e0,3.7799926e0,3.799993e0,3.8399925e0,3.799993e0,3.8399925e0,3.8199925e0,3.8599927e0,3.8199925e0,3.8599927e0,3.8199925e0,3.7799926e0,3.8599927e0,3.799993e0,3.8199925e0,3.7599928e0,3.7199929e0,3.799993e0,3.799993e0,3.6599932e0,3.7599928e0,3.8399925e0,3.7799926e0,3.799993e0,3.799993e0,3.7799926e0,3.799993e0,3.799993e0,3.7799926e0,3.8199925e0,3.8199925e0,3.799993e0,3.8399925e0,3.6199937e0,3.799993e0,3.6599932e0,3.8199925e0,3.5999935e0,3.8199925e0,3.8399925e0,3.8399925e0,3.7599928e0,3.8199925e0,3.799993e0,3.7599928e0,3.799993e0,3.799993e0,3.7799926e0,3.8399925e0,3.8399925e0,3.7799926e0,3.8199925e0,3.799993e0,3.8199925e0,3.8799922e0,3.7799926e0,3.6399934e0,3.8199925e0,3.8399925e0,3.6399934e0,3.7799926e0,3.499994e0,3.8399925e0,3.8599927e0,3.6199937e0,3.7799926e0,3.8199925e0,3.7399926e0,3.7799926e0,3.7799926e0,3.8399925e0,3.799993e0,3.6199937e0,3.5999935e0,3.6199937e0,3.5999935e0,3.799993e0,3.799993e0,3.7599928e0,3.799993e0,3.8399925e0,3.8599927e0,3.8399925e0,3.8399925e0,3.7799926e0,3.799993e0,3.8399925e0,3.799993e0,3.6399934e0,3.799993e0,3.799993e0,3.7799926e0,3.799993e0,3.7599928e0,3.6799934e0,3.8399925e0,3.8199925e0,3.799993e0,3.6999931e0,3.7799926e0,3.6199937e0,3.799993e0,3.8399925e0,3.8199925e0,3.8399925e0,3.8599927e0,3.8399925e0,3.7799926e0,3.799993e0,3.8199925e0,3.8399925e0,3.8399925e0,3.799993e0,3.7799926e0,3.8199925e0,3.8199925e0,3.8199925e0,3.8399925e0,3.8199925e0,3.6799934e0,3.799993e0,3.8199925e0,3.6199937e0,3.8399925e0,3.5399938e0,3.799993e0,3.799993e0,3.7799926e0,3.6999931e0,3.7799926e0,3.8399925e0,3.8399925e0,3.8199925e0,3.799993e0,3.8199925e0,3.799993e0,3.8199925e0,3.8199925e0,3.8399925e0,3.8199925e0,3.8199925e0,3.7799926e0,3.8599927e0,3.8399925e0,3.8199925e0,3.8199925e0,3.7599928e0,3.8399925e0,3.8599927e0,3.6199937e0,3.799993e0,3.799993e0,3.799993e0,3.7199929e0,3.8199925e0,3.7799926e0,3.799993e0,3.7399926e0,3.8399925e0,3.799993e0,3.6999931e0,3.7599928e0,3.7599928e0,3.7199929e0,3.7399926e0,3.6799934e0,3.8199925e0,3.799993e0,3.6399934e0,3.6199937e0,3.6399934e0,3.8199925e0,3.6599932e0,3.799993e0,3.8599927e0,3.7399926e0,3.8599927e0,3.799993e0,3.7399926e0,3.8399925e0,3.8199925e0,3.7799926e0,3.8399925e0,3.799993e0,3.8199925e0,3.8199925e0,3.8399925e0,3.8399925e0,3.7599928e0,3.8599927e0,3.8199925e0,3.8199925e0,3.799993e0,3.7799926e0,3.799993e0,3.7799926e0,3.5999935e0,3.6199937e0,3.8399925e0,3.7199929e0,3.8199925e0,3.799993e0,3.7599928e0,3.5999935e0,3.8199925e0,3.8399925e0,3.8399925e0,3.799993e0,3.799993e0,3.8399925e0,3.799993e0,3.8199925e0,3.799993e0,3.799993e0,3.799993e0,3.7599928e0,3.799993e0,3.7799926e0,3.8399925e0,3.8599927e0,3.8399925e0,3.7599928e0,3.8199925e0,3.8199925e0,3.7599928e0,3.8199925e0,3.8399925e0,3.6599932e0,3.7799926e0,3.799993e0,3.799993e0,3.799993e0,3.799993e0,3.8199925e0,3.8199925e0,3.7799926e0,3.7799926e0,3.6999931e0,3.8199925e0,3.8199925e0,3.8399925e0,3.8199925e0,3.799993e0,3.8399925e0,3.799993e0,3.7599928e0,3.8799922e0,3.799993e0,3.799993e0,3.8599927e0,3.7199929e0,3.8599927e0,3.8799922e0,3.6599932e0,3.8199925e0,3.7799926e0,3.8199925e0,3.6599932e0,3.6999931e0,3.8199925e0,3.8199925e0,3.8199925e0,3.8799922e0,3.799993e0,3.799993e0,3.799993e0,3.6799934e0,3.8399925e0,3.799993e0,3.799993e0,3.6799934e0,3.7799926e0,3.799993e0,3.799993e0,3.8399925e0,3.8199925e0,3.6999931e0,3.6799934e0,3.6599932e0,3.8599927e0,3.799993e0,3.6199937e0,3.8199925e0,3.8199925e0,3.8399925e0,3.7199929e0,3.8199925e0,3.8599927e0,3.7799926e0,3.8399925e0,3.8199925e0,3.8199925e0,3.6799934e0,3.8199925e0,3.8199925e0,3.8199925e0,3.8199925e0,3.6399934e0,3.799993e0,3.8199925e0,3.8399925e0,3.799993e0,3.8599927e0,3.8399925e0,3.799993e0,3.6599932e0,3.6399934e0,3.6999931e0,3.799993e0,3.8599927e0,3.8999925e0,3.8199925e0,3.6399934e0,3.6599932e0,3.8199925e0,3.8599927e0,3.799993e0,3.8199925e0,3.6599932e0,3.8199925e0,3.8199925e0,3.7799926e0,3.8399925e0,3.7799926e0,3.799993e0,3.8199925e0,3.6399934e0,3.799993e0,3.7799926e0,3.8599927e0,3.7599928e0,3.8399925e0,3.6599932e0,3.8399925e0,3.6799934e0,3.8799922e0,3.6399934e0,3.8799922e0,3.7199929e0,3.6599932e0,3.8599927e0,3.7399926e0,3.799993e0,3.7399926e0,3.8199925e0,3.799993e0,3.7799926e0,3.8599927e0,3.6599932e0,3.8399925e0,3.8199925e0,3.799993e0,3.7599928e0,3.799993e0,3.6599932e0,3.8599927e0,3.6599932e0,3.8399925e0,3.8199925e0,3.6599932e0,3.8599927e0,3.8999925e0,3.799993e0,3.7599928e0,3.7799926e0,3.7799926e0,3.7399926e0,3.799993e0,3.8399925e0,3.8199925e0,3.8199925e0,3.8599927e0,3.8399925e0,3.6399934e0,3.7399926e0,3.8199925e0,3.8599927e0,3.6199937e0,3.799993e0,3.5399938e0,3.8199925e0,3.6599932e0,3.8799922e0,3.6599932e0,3.8199925e0,3.8399925e0,3.8599927e0,3.8399925e0,3.8399925e0,3.799993e0,3.8399925e0,3.7799926e0,3.6999931e0,3.8199925e0,3.799993e0,3.7199929e0,3.8199925e0,3.8399925e0,3.7799926e0,3.8999925e0,3.8399925e0,3.8199925e0,3.8399925e0,3.6999931e0,3.8199925e0,3.7399926e0,3.6799934e0,3.8399925e0,3.8799922e0,3.8399925e0,3.7599928e0,3.799993e0,3.6599932e0,3.8399925e0,3.8399925e0,3.8599927e0,3.8199925e0,3.799993e0,3.6999931e0,3.799993e0,3.8399925e0,3.7799926e0,3.8199925e0,3.8599927e0,3.7199929e0,3.7599928e0,3.6999931e0,3.799993e0,3.8399925e0,3.8399925e0,3.799993e0,3.799993e0,3.7399926e0,3.6999931e0,3.799993e0,3.7799926e0,3.8199925e0,3.799993e0,3.6199937e0,3.7199929e0,3.7799926e0,3.799993e0,3.6599932e0,3.5599935e0,3.6999931e0,3.8399925e0,3.8599927e0,3.8399925e0,3.6399934e0,3.6399934e0,3.6399934e0,3.8199925e0,3.8399925e0,3.7799926e0,3.8199925e0,3.8599927e0,3.6599932e0,3.8599927e0,3.7599928e0,3.7599928e0,3.799993e0,3.799993e0,3.8399925e0,3.7799926e0,3.799993e0,3.8199925e0,3.799993e0,3.8199925e0,3.7799926e0,3.7799926e0,3.799993e0,3.6399934e0,3.799993e0,3.8199925e0,3.7599928e0,3.7799926e0,3.8799922e0,3.8399925e0,3.6399934e0,3.8399925e0,3.8199925e0,3.799993e0,3.8199925e0,3.7799926e0,3.6399934e0,3.7599928e0,3.8399925e0,3.7799926e0,3.8199925e0,3.7599928e0,3.6599932e0,3.8399925e0,3.5599935e0,3.8199925e0,3.799993e0,3.6399934e0,3.8199925e0,3.7599928e0,3.7399926e0,3.8599927e0,3.7799926e0,3.7799926e0,3.8399925e0,3.8799922e0,3.799993e0,3.8199925e0,3.799993e0,3.8199925e0,3.8399925e0,3.7799926e0,3.6399934e0,3.7799926e0,3.799993e0,3.8399925e0,3.7799926e0,3.8599927e0,3.8399925e0,3.7799926e0,3.799993e0,3.7799926e0,3.8199925e0,3.799993e0,3.799993e0,3.7799926e0,3.799993e0,3.8399925e0,3.6999931e0,3.8399925e0,3.8199925e0,3.6999931e0,3.8199925e0,3.8599927e0,3.7399926e0,3.8199925e0,3.8599927e0,3.6799934e0,3.799993e0,3.8799922e0,3.6599932e0,3.7399926e0,3.8399925e0,3.8599927e0,3.8599927e0,3.6999931e0,3.7599928e0,3.8199925e0,3.7399926e0,3.8599927e0,3.8599927e0,3.8399925e0,3.8399925e0,3.8599927e0,3.7399926e0,3.8399925e0,3.8599927e0,3.8599927e0,3.8199925e0,3.5999935e0,3.8199925e0,3.799993e0,3.799993e0,3.7799926e0,3.8999925e0,3.8399925e0,3.7199929e0,3.7599928e0,3.6799934e0,3.6999931e0,3.6999931e0,3.6799934e0,3.8399925e0,3.8199925e0,3.8199925e0,3.8399925e0,3.8599927e0,3.8199925e0,3.7399926e0,3.799993e0,3.8399925e0,3.8199925e0,3.7599928e0,3.8399925e0,3.7599928e0,3.8399925e0,3.8399925e0,3.8399925e0,3.8599927e0,3.7199929e0,3.799993e0,3.8399925e0,3.7599928e0,3.7399926e0,3.8199925e0,3.799993e0,3.6799934e0,3.7399926e0,3.7399926e0,3.799993e0,3.8599927e0,3.8399925e0,3.8599927e0,3.799993e0,3.8399925e0,3.8399925e0,3.8399925e0,3.7399926e0,3.6599932e0,3.8399925e0,3.8599927e0,3.8399925e0,3.8799922e0,3.799993e0,3.799993e0,3.8399925e0,3.799993e0,3.799993e0,3.7799926e0,3.8799922e0,3.6999931e0,3.8599927e0,3.7599928e0,3.7799926e0,3.799993e0,3.799993e0,3.7799926e0,3.7199929e0,3.7199929e0,3.8399925e0,3.7799926e0,3.7799926e0,3.6399934e0,3.7599928e0,3.7399926e0,3.8599927e0,3.6399934e0,3.7599928e0,3.7199929e0,3.8199925e0,3.799993e0,3.7799926e0,3.6399934e0,3.8199925e0,3.6599932e0,3.799993e0,3.7399926e0,3.8599927e0,3.8599927e0,3.7399926e0,3.8399925e0,3.8599927e0,3.7799926e0,3.799993e0,3.8199925e0,3.8199925e0,3.799993e0,3.8399925e0,3.7799926e0,3.8599927e0,3.8599927e0,3.8599927e0,3.8599927e0,3.6599932e0,3.6399934e0,3.8399925e0,3.6799934e0,3.8799922e0,3.8399925e0,3.8399925e0,3.7799926e0,3.8199925e0,3.7799926e0,3.8199925e0,3.6799934e0,3.8199925e0,3.7399926e0,3.6999931e0,3.799993e0,3.6799934e0,3.8599927e0,3.7599928e0,3.7799926e0,3.799993e0,3.6599932e0,3.7799926e0,3.8199925e0,3.8399925e0,3.8199925e0,3.7199929e0,3.7199929e0,3.6999931e0,3.7599928e0,3.799993e0,3.8199925e0,3.799993e0,3.8799922e0,3.8599927e0,3.7599928e0,3.7599928e0,3.7599928e0,3.7799926e0,3.6399934e0,3.8799922e0,3.6199937e0,3.8599927e0,3.799993e0,3.8399925e0,3.8399925e0,3.8599927e0,3.7599928e0,3.8599927e0,3.7399926e0,3.8399925e0,3.6999931e0,3.6599932e0,3.799993e0,3.799993e0,3.8399925e0,3.7599928e0
